"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"489","의원","01_01_02_P","4010000","PHMA120104010027041100014","2010-11-02","","01","영업/정상","13","영업중","","","","","031-319-7582","","429-866","경기도 시흥시 정왕동 1882번지 1호 미소프라자 3(301호),4,5층","경기도 시흥시 함송로 16, 3,4,5층 (정왕동, 미소프라자)","15020","확실한신경외과의원","2026-01-23 04:43:22","U","2026-01-25 02:40:00","의원","175974.682228517","429107.516992278","의원","3","5","10","641.13","120 115 114 113 111 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"490","의원","01_01_02_P","3780000","PHMA120083780063041100008","2008-04-14","","01","영업/정상","13","영업중","","","","","031-721-3379","","","","경기도 성남시 중원구 도촌남로 69, 201~203호 (도촌동, 휴먼시아섬마을4단지아파트)","13424","도촌경희한의원","2026-01-23 00:14:36","U","2026-01-25 02:40:00","한의원","213756.201303254","434764.318424618","한의원","3","0","0","112.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"491","의원","01_01_02_P","4010000","PHMA120024010027041100006","2002-02-16","","01","영업/정상","13","영업중","","","","","031-314-4946","","429-020","경기도 시흥시 신천동 735번지 3호","경기도 시흥시 삼미시장4길 8, 2층 (신천동)","14948","현대치과의원","2026-01-23 04:43:21","U","2026-01-25 02:40:00","치과의원","180812.231309267","437479.516724876","치과의원","1","0","0","255.76","406 405 404 403","치과보철과, 치과교정과, 소아치과, 치주과","","","","0","0","","","0","",
"492","의원","01_01_02_P","3780000","PHMA120023780064041100045","2008-06-03","","01","영업/정상","13","영업중","","","","","031-786-1666","","","","경기도 성남시 분당구 돌마로 68, 401호,401-1호,402호,410호,501호,511호 (구미동)","13627","서울신경외과재활의학과의원","2026-01-23 09:54:58","U","2026-01-25 02:40:00","의원","209634.838106536","427516.500850969","의원","5","0","0","758.8","120 116 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"493","의원","01_01_02_P","3780000","PHMA120043780064041100064","2006-09-21","","01","영업/정상","13","영업중","","","","","715-0068","","","경기도 성남시 분당구 구미동 185-4 보명프라자","경기도 성남시 분당구 성남대로 32, 보명프라자 601호 (구미동)","13637","연세탑비뇨기과의원","2026-01-23 09:49:57","U","2026-01-25 02:40:00","의원","209622.656372297","426298.088112417","의원","1","0","0","147.25","114 115","피부과, 비뇨의학과","","","","0","0","","","0","",
"494","의원","01_01_02_P","3990000","PHMA120133990029041100022","2013-05-29","","01","영업/정상","13","영업중","","","","","031-556-2872","","","","경기도 남양주시 도농로 24, 사랑관동 202·203호 (다산동, 부영애시앙)","12256","서울엔치과의원","2026-01-23 00:43:27","U","2026-01-25 02:40:00","치과의원","213941.170509698","456267.182532575","치과의원","2","0","0","287.2","402 403 404 405 406 407 408 409 410 411 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"495","의원","01_01_02_P","3920000","PHMA119993920017041100002","1999-05-14","","01","영업/정상","13","영업중","","","","","031-867-7575","","","경기도 동두천시 지행동 721번지 효원월드타워 602호","경기도 동두천시 지행로 60, 효원월드타워 6층 602호 (지행동)","11350","김이비인후과의원","2026-01-23 03:13:18","U","2026-01-25 02:40:00","의원","204665.189000161","487715.541128452","의원","2","2","2","647.73","122 113 111 101","내과, 소아청소년과, 이비인후과, 가정의학과","","","","0","0","","","0","",
"496","의원","01_01_02_P","3990000","PHMA120183990310041100006","2018-06-30","","01","영업/정상","13","영업중","","","","","0315712879","","","경기도 남양주시 진접읍 금곡리 1021번지 2호","경기도 남양주시 진접읍 해밀예당1로 221, 301호","12054","서울우리치과의원","2026-01-23 04:43:34","U","2026-01-25 02:40:00","치과의원","217803.66538088","468707.744549913","치과의원","1","0","0","204.6","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"497","의원","01_01_02_P","3780000","PHMA120013780064041100032","1999-04-19","","01","영업/정상","13","영업중","","","","","703-6464","","","경기도 성남시 분당구 야탑동 367-1 분당BYC빌딩 407,408,409-1,410호","경기도 성남시 분당구 성남대로 912, 분당BYC빌딩 407,408,409-1,410호 (야탑동)","13506","분당안과의원","2026-01-23 00:45:12","U","2026-01-25 02:40:00","의원","211372.369098723","434325.072587955","의원","5","0","0","469.2","112","안과","","","","0","0","","","0","",
"498","의원","01_01_02_P","3780000","PHMA120083780064041100057","2008-09-02","","01","영업/정상","13","영업중","","","","","717-7375","","463-010","경기도 성남시분당구 정자동 17-4번지 제나프라자 4층 402호","경기도 성남시 분당구 정자일로198번길 15, 402호 (정자동, 제나프라자)","13558","서울휴재활의학과의원","2026-01-23 01:44:22","U","2026-01-25 02:40:00","의원","209468.677545237","429517.658833874","의원","1","0","0","367.37","120 109 116 111 101 105 106","내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"499","의원","01_01_02_P","3220000","PHMA119983220033041100220","1998-06-01","","01","영업/정상","13","영업중","","","","","02-558-9330","","","서울특별시 강남구 대치동 605번지 3층","서울특별시 강남구 남부순환로 2935, 3층 (대치동, 대치 프라자)","06280","이석휴정형외과의원","2026-01-23 02:43:40","U","2026-01-25 02:40:00","의원","205355.11","443537.395","의원","2","0","0","146.09","105","정형외과","","","","0","0","","","0","",
"500","의원","01_01_02_P","3130000","PHMA120043130033041100012","2004-04-29","","01","영업/정상","13","영업중","","","","","02-1522-7009","","","서울특별시 마포구 상암동 1623번지 한샘상암","서울특별시 마포구 성암로 179, 한샘상암 15층 (상암동)","03929","재단법인 한국산업보건연구재단 서울디엠씨건강의원","2026-01-23 01:43:48","U","2026-01-25 02:40:00","의원","190976.720194946","452652.686277024","의원","19","0","0","1867.19","126 124 122 120 119 116 114 113 111 105 101","내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 예방의학과","","","","0","0","","","0","",
"501","의원","01_01_02_P","3220000","PHMA120013220033041100350","2001-02-26","","01","영업/정상","13","영업중","","","","","02-445-8275","","","서울특별시 강남구 일원동 683 금성빌딩","서울특별시 강남구 일원로 33, 금성빌딩 2층 (일원동)","06343","남서울정형외과의원","2026-01-23 02:13:39","U","2026-01-25 02:40:00","의원","207101.466283376","443190.381253201","의원","3","0","0","210","105","정형외과","","","","0","0","","","0","",
"502","의원","01_01_02_P","3130000","PHMA120153130033041100025","2015-06-19","","01","영업/정상","13","영업중","","","","","02-336-8278","","","","서울특별시 마포구 월드컵로 74, 3층 (서교동, 원천빌딩)","04004","마포척척마취통증의학과의원","2026-01-23 00:43:44","U","2026-01-25 02:40:00","의원","192045.42790023","450395.244742869","의원","1","0","0","301.05","101 102 105 106 109 120","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"503","의원","01_01_02_P","3160000","PHMA120103160034041100014","2010-04-21","","01","영업/정상","13","영업중","","","","","02-2028-2121","","","","서울특별시 구로구 디지털로33길 27, 삼성IT밸리 202,203호/디지털로33길11, 201호 (구로동)","08380","경희배흘림한의원","2026-01-23 01:43:22","U","2026-01-25 02:40:00","한의원","190612.779366379","442662.421914354","한의원","3","8","10","433.39","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"504","의원","01_01_02_P","3100000","PHMA120083100034041100020","2008-03-26","","01","영업/정상","13","영업중","","","","","02-999-2744","","","","서울특별시 노원구 초안산로5길 12, 311호 (월계동, 월계프라자)","01868","인덕한의원","2026-01-23 16:58:53","U","2026-01-25 02:40:00","한의원","204489.998187538","458912.083095685","한의원","1","0","0","63.25","301 302 303 304 305 306 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"505","의원","01_01_02_P","3220000","PHMA120163220033041100169","2016-10-10","","01","영업/정상","13","영업중","","","","","02-512-0922","","","서울특별시 강남구 논현동 1번지 삼주빌딩, 10, 12층","서울특별시 강남구 강남대로 606, 삼주빌딩 10, 12층 (논현동)","06038","다나성형외과의원","2026-01-23 00:43:37","U","2026-01-25 02:40:00","의원","201715.095225261","445959.466321945","의원","9","0","0","485.81","114 108","성형외과, 피부과","","","","0","0","","","0","",
"506","의원","01_01_02_P","3100000","PHMA120093100034041100012","2009-04-20","","01","영업/정상","13","영업중","","","","","971-7588","","139-800","서울특별시 노원구 공릉동 89번지 1호 304호","서울특별시 노원구 노원로1길 67, 304호 (공릉동, 대덕프라자)","01827","연세화랑의원","2026-01-23 02:13:17","U","2026-01-25 02:40:00","의원","207311.175792021","457610.711998051","의원","2","0","0","111.75","101 111 114 113 102","내과, 신경과, 소아청소년과, 이비인후과, 피부과","","","","0","0","","","0","",
"507","의원","01_01_02_P","3160000","PHMA120063160034041100671","2006-10-19","","01","영업/정상","13","영업중","","","","","02-858-5777","","","서울특별시 구로구 구로동 141번지 14호 한진빌딩 2층","서울특별시 구로구 도림로 75, 한진빌딩 2층 (구로동)","08312","하나정형외과의원","2026-01-23 03:13:20","U","2026-01-25 02:40:00","의원","190356.378018177","443098.420833064","의원","1","3","9","429.8","116 115 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 비뇨의학과, 영상의학과","","","","0","0","","","0","",
"508","의원","01_01_02_P","3130000","PHMA120163130033041100025","2016-08-16","","01","영업/정상","13","영업중","","","","","02-334-3660","","","서울특별시 마포구 동교동 166번지 13호","서울특별시 마포구 양화로18길 3, 5층 (동교동, 삼양세븐스프링스)","04051","애플산부인과의원","2026-01-23 02:43:46","U","2026-01-25 02:40:00","의원","193263.650424586","450532.028955905","의원","1","0","0","410.26","110","산부인과","","","","0","0","","","0","",
"509","의원","01_01_02_P","3220000","PHMA120183220033041100059","2018-03-29","","01","영업/정상","13","영업중","","","","","02-6927-6022","","","서울특별시 강남구 역삼동 808번지 808타워 6층","서울특별시 강남구 강남대로 470, 808타워 6층 (역삼동)","06123","강남유앤아이의원","2026-01-23 00:43:38","U","2026-01-25 02:40:00","의원","202144.958698403","444682.095846898","의원","14","0","0","617.36","114","피부과","","","","0","0","","","0","",
"510","의원","01_01_02_P","3220000","PHMA120163220033041100158","2016-09-23","","01","영업/정상","13","영업중","","","","","02-542-8885","","","서울특별시 강남구 청담동 3번지 청담스퀘어, 2층 211호","서울특별시 강남구 도산대로 420, 청담스퀘어 2층 211호 (청담동)","06062","오가나셀피부과의원","2026-01-23 02:43:41","U","2026-01-25 02:40:00","의원","203641.938271733","446756.961919613","의원","5","0","0","593.01","114","피부과","","","","0","0","","","0","",
"511","의원","01_01_02_P","3160000","PHMA119973160034041100221","1997-01-30","","01","영업/정상","13","영업중","","","","","02-852-5017","","","서울특별시 구로구 구로동 685번지 155호 구일프라자","서울특별시 구로구 구일로8길 56, 구일프라자 (구로동)","08323","감초한의원","2026-01-23 01:43:21","U","2026-01-25 02:40:00","한의원","188797.922851767","443727.300469181","한의원","1","0","0","76.35","301 302 303 306 305 308 307 304","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"512","의원","01_01_02_P","3100000","PHMA120093100034041100022","2009-07-10","","01","영업/정상","13","영업중","","","","","029360400","","139-207","서울특별시 노원구 상계동 727번지 1호 조광빌딩 6층","서울특별시 노원구 노해로 480, 6층 (상계동, 조광빌딩)","01751","에비뉴여성의원","2026-01-23 01:43:17","U","2026-01-25 02:40:00","의원","205352.224914502","461310.667794352","의원","2","0","0","226.4","122 110","산부인과, 가정의학과","","","","0","0","","","0","",
"513","의원","01_01_02_P","3220000","PHMA120173220033041100064","2017-05-26","","01","영업/정상","13","영업중","","","","","02-555-0410","","","서울특별시 강남구 역삼동 819번지","서울특별시 강남구 강남대로94길 10, 4,5층 (역삼동)","06134","에이탑성형외과의원","2026-01-23 03:13:34","U","2026-01-25 02:40:00","의원","202423.773138655","444111.046932553","의원","9","0","0","1260.22","114 108","성형외과, 피부과","","","","0","0","","","0","",
"514","의원","01_01_02_P","3100000","PHMA120083100034041100031","2008-06-10","","01","영업/정상","13","영업중","","","","","02-938-7575","","","","서울특별시 노원구 동일로 1343, 동일프라자빌딩 201,202,203호 (상계동)","01767","365봄한의원","2026-01-23 02:43:17","U","2026-01-25 02:40:00","한의원","205400.87065435","460681.679132551","한의원","3","8","13","363.53","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"515","의원","01_01_02_P","3180000","PHMA120063180034041100002","2006-02-24","","01","영업/정상","13","영업중","","","","","023688114","","","서울특별시 영등포구 여의도동 23-10 BNK금융타워","서울특별시 영등포구 국제금융로2길 24, BNK금융타워 13~15,1718층 (여의도동)","07325","한국의학연구소 케이엠아이여의도의원","2026-01-23 00:43:34","U","2026-01-25 02:40:00","의원","193289.927062166","446893.48752461","의원","71","0","0","3200.41","101 111 122 116","내과, 소아청소년과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"516","의원","01_01_02_P","3030000","PHMA120173030033041100020","2017-04-04","","01","영업/정상","13","영업중","","","","","02-6952-7507","","","","서울특별시 성동구 왕십리로 360, 상왕십리경희한의원 1,2층 (도선동)","04707","상왕십리경희한의원","2026-01-23 02:13:27","U","2026-01-25 02:40:00","한의원","202623.723785357","451317.998299854","한의원","1","0","0","155.3","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"517","의원","01_01_02_P","3030000","PHMA120103030033041100008","2010-07-12","","01","영업/정상","13","영업중","","","","","02-2296-8228","","","","서울특별시 성동구 고산자로 253, 201호~205호 (도선동, 다남매타워)","04709","박플란트치과의원","2026-01-23 02:43:27","U","2026-01-25 02:40:00","치과의원","203077.751686799","451121.27351231","치과의원","2","0","0","294.23","402 403 406 407 411 412","구강악안면외과, 치과보철과, 치주과, 치과보존과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"518","의원","01_01_02_P","3210000","PHMA120153210034041100045","2015-07-03","","01","영업/정상","13","영업중","","","","","02-562-1275","","","서울특별시 서초구 잠원동 37-6 5,6층 CK빌딩(씨케이빌딩)","서울특별시 서초구 강남대로 559, CK빌딩(씨케이빌딩) 5, 6층 (잠원동)","06531","논현정형외과의원","2026-01-23 00:43:22","U","2026-01-25 02:40:00","의원","201746.115408004","445505.987440094","의원","1","0","0","329","105 106 109 120","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"519","의원","01_01_02_P","3180000","PHMA120053180034041100010","2005-09-07","","01","영업/정상","13","영업중","","","","","1544-2992","","","","서울특별시 영등포구 국제금융로 10, 4.5층 (여의도동, 투아이에프씨빌딩)","07326","한국의료재단 아이에프씨의원","2026-01-23 01:43:20","U","2026-01-25 02:40:00","의원","193326.931018911","446973.914570276","의원","55","0","0","3046.42","126 124 123 122 119 116 113 111 104 101","내과, 외과, 소아청소년과, 이비인후과, 영상의학과, 진단검사의학과, 가정의학과, 핵의학과, 직업환경의학과, 예방의학과","","","","0","0","","","0","",
"520","의원","01_01_02_P","3210000","PHMA120113210034041100136","2011-12-15","","01","영업/정상","13","영업중","","","","","02-599-5966","","","서울특별시 서초구 서초동 1309-6","서울특별시 서초구 강남대로69길 10, 4층 (서초동)","06611","스키니크의원","2026-01-23 01:43:21","U","2026-01-25 02:40:00","의원","202075.235090835","444393.012402995","의원","3","0","0","380.62","108 114","성형외과, 피부과","","","","0","0","","","0","",
"521","의원","01_01_02_P","3210000","PHMA120173210034041100016","2017-03-13","","01","영업/정상","13","영업중","","","","","02-534-2119","","","서울특별시 서초구 서초동 1307-21 BLOCK77","서울특별시 서초구 서초대로77길 17, BLOCK77 8층 803호 (서초동)","06614","서울청정신건강의학과의원","2026-01-23 02:43:20","U","2026-01-25 02:40:00","의원","202192.63632072","444169.462715095","의원","2","0","0","184.94","103","정신건강의학과","","","","0","0","","","0","",
"522","의원","01_01_02_P","3120000","PHMA120173120033041100010","2017-05-11","","01","영업/정상","13","영업중","","","","","02-365-0128","","","서울특별시 서대문구 북아현동 136번지 21호","서울특별시 서대문구 신촌로35길 10, B123호 (북아현동, e편한세상신촌4단지)","03772","서울수치과의원","2026-01-23 00:13:19","U","2026-01-25 02:40:00","치과의원","196030.361275336","450665.925027885","치과의원","2","0","0","160","411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"523","의원","01_01_02_P","3180000","PHMA120183180034041100001","2018-01-04","","01","영업/정상","13","영업중","","","","","02-785-9695","","","서울특별시 영등포구 여의도동 15-12 성우빌딩","서울특별시 영등포구 국회대로66길 17, 성우빌딩 2, 3층 (여의도동)","07237","굿본재활의학과의원","2026-01-23 00:43:34","U","2026-01-25 02:40:00","의원","192808.983832728","447368.078113569","의원","2","0","0","314.7","120 109 105","정형외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"524","의원","01_01_02_P","3010000","PHMA120183010033041100018","2018-07-13","","01","영업/정상","13","영업중","","","","","02-2232-2800","","","서울특별시 중구 황학동 2523 황학 아크로타워","서울특별시 중구 퇴계로 447, 3층 310,311,312,317호 (황학동, 황학 아크로타워)","04575","신당스카이정형외과의원","2026-01-23 01:43:13","U","2026-01-25 02:40:00","의원","201866.039519433","451543.337800303","의원","2","0","0","364","122 120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"525","의원","01_01_02_P","3120000","PHMA120173120033041100025","2017-12-28","","01","영업/정상","13","영업중","","","","","02-6352-4000","","","","서울특별시 서대문구 신촌로35길 10, 402엠동 202,203,204,205호 (북아현동, e편한세상신촌 4단지)","03772","순리한의원","2026-01-23 00:43:15","U","2026-01-25 02:40:00","한의원","196030.361275336","450665.925027885","한의원","1","0","0","102.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"526","의원","01_01_02_P","3210000","PHMA120113210034041100106","2011-09-20","","01","영업/정상","13","영업중","","","","","02-588-9725","","137-953","서울특별시 서초구 서초동 1602번지 1호 7층","서울특별시 서초구 효령로 279, 7층 (서초동)","06654","여자인한의원","2026-01-23 13:23:20","U","2026-01-25 02:40:00","한의원","201236.091736571","442527.409858756","한의원","1","0","0","169.75","301 304 307 308 305 302 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"527","의원","01_01_02_P","3070000","PHMA119993070034041100010","1999-04-27","","01","영업/정상","13","영업중","","","","","029122326","","","","서울특별시 성북구 길음로 20, 5층 (길음동, 길음뉴타운. 상가동5층)","02725","중앙정형외과의원","2026-01-23 00:43:18","U","2026-01-25 02:40:00","의원","201964.531844396","455825.760930114","의원","2","0","0","324","101 104 105 111 113 114 115 116 122","내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"528","의원","01_01_02_P","3180000","PHMA120113180034041100052","2011-12-13","","01","영업/정상","13","영업중","","","","","02-2671-2754","","150-045","서울특별시 영등포구 당산동5가 16번지 3호 외 3필지 3층","서울특별시 영등포구 당산로 223 (당산동5가, 3층 )","07213","이엘치과의원","2026-01-23 01:43:21","U","2026-01-25 02:40:00","치과의원","191198.592241551","447956.013636011","치과의원","4","0","0","201.03","411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"529","의원","01_01_02_P","3230000","PHMA119933230034041100475","1993-06-28","","01","영업/정상","13","영업중","","","","","02-414-4868","","","","서울특별시 송파구 백제고분로 261, 소명빌딩 201호.302호 (삼전동)","05603","잠실이사랑치과의원","2026-01-23 17:37:24","U","2026-01-25 02:40:00","치과의원","208384.173898313","444506.412600732","치과의원","1","0","0","67","402","구강악안면외과","","","","0","0","","","0","",
"530","의원","01_01_02_P","3110000","PHMA120033110032041100004","2003-01-07","","01","영업/정상","13","영업중","","","","","02-305-4463","","","서울특별시 은평구 증산동 223-47 두빌191","서울특별시 은평구 수색로 191, 두빌191 2층 (증산동)","03504","DMC수색신경외과의원","2026-01-23 03:13:16","U","2026-01-25 02:40:00","의원","191192.051375093","452890.003005512","의원","1","0","0","341.81","120 114 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 피부과, 재활의학과","","","","0","0","","","0","",
"531","의원","01_01_02_P","3070000","PHMA120123070034041100009","2012-03-23","","01","영업/정상","13","영업중","","","","","02-593-2855","","","","서울특별시 성북구 종암로 167, 403호 (하월곡동, 동일하이빌뉴시티)","02734","맘편한유치과의원","2026-01-23 13:00:17","U","2026-01-25 02:40:00","치과의원","202667.468802014","455858.920803881","치과의원","1","0","0","94","402 403 404 405 406 407 408 409 410 411 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"532","의원","01_01_02_P","3000000","PHMA120083000034041100035","2008-06-10","","01","영업/정상","13","영업중","","","","","02-924-0875","","","서울특별시 종로구 창신동 292 원풍빌딩","서울특별시 종로구 종로 335, 원풍빌딩 6층 (창신동)","03104","(의) 열린의료재단 동대문열린의원","2026-01-23 01:13:30","U","2026-01-25 02:40:00","의원","201238.696068454","452317.86559669","의원","8","0","0","363.4","101 104 111 114 115","내과, 외과, 소아청소년과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"533","의원","01_01_02_P","3000000","PHMA120173000034041100036","2017-12-27","","01","영업/정상","13","영업중","","","","","02-2272-9998","","","서울특별시 종로구 종로6가 262번지 1호 동대문종합시장","서울특별시 종로구 종로 266, 동대문종합시장 A동  7층 703호 (종로6가)","03198","참다운내과의원","2026-01-23 01:13:32","U","2026-01-25 02:40:00","의원","200542.258243379","452057.126859583","의원","1","0","0","261","122 115 114 113 112 111 110 105 103 102 101","내과, 신경과, 정신건강의학과, 정형외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"534","의원","01_01_02_P","3010000","PHMA120163010033041100015","2016-07-22","","01","영업/정상","13","영업중","","","","","02-2234-2275","","","서울특별시 중구 신당동 372-31","서울특별시 중구 동호로 163, 5층 (신당동)","04596","민플란트치과의원","2026-01-23 00:43:17","U","2026-01-25 02:40:00","치과의원","200965.777165527","450075.37145899","치과의원","1","0","0","128.7","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"535","의원","01_01_02_P","3000000","PHMA120163000034041100038","2016-10-31","","01","영업/정상","13","영업중","","","","","02-737-1025","","","","서울특별시 종로구 세종대로23길 7, 3층 (세종로)","03183","광화문경희한의원","2026-01-23 01:13:31","U","2026-01-25 02:40:00","한의원","197806.301584651","452135.395386305","한의원","1","0","0","79.34","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"536","의원","01_01_02_P","3000000","PHMA120143000034041100024","2014-10-13","","01","영업/정상","13","영업중","","","","","02-6391-2580","","110-130","서울특별시 종로구 청진동 136번지","서울특별시 종로구 종로5길 13, 5층,8층 (청진동, 삼공빌딩)","03157","종로기대찬의원","2026-01-23 01:13:32","U","2026-01-25 02:40:00","의원","198207.279003982","452082.344195698","의원","4","1","2","725.85","106 109 105 120 101 122","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"537","의원","01_01_02_P","3210000","PHMA120023210034041100011","2002-03-11","","01","영업/정상","13","영업중","","","","","02-3482-0008","","137-064","서울특별시 서초구 방배동 1808번지 안석빌딩 3,5층","서울특별시 서초구 동작대로 132, 3층, 5층 (방배동, 안석빌딩)","06567","이수큰길내과의원","2026-01-23 02:13:19","U","2026-01-25 02:40:00","의원","198396.69172263","442893.005754798","의원","7","0","0","673.28","122 111 101","내과, 소아청소년과, 가정의학과","","","","0","0","","","0","",
"538","의원","01_01_02_P","3000000","PHMA120173000034041100016","2017-05-15","","01","영업/정상","13","영업중","","","","","02-745-8575","","","","서울특별시 종로구 종로41길 13 (종로6가, 수상빌딩)","03125","다나한의원","2026-01-23 13:56:30","U","2026-01-25 02:40:00","한의원","200508.296314377","452171.567159871","한의원","2","0","0","98.33","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"539","의원","01_01_02_P","3210000","PHMA120063210034041100104","2006-06-23","","01","영업/정상","13","영업중","","","","","02-3477-3300","","","서울특별시 서초구 서초동 1306번지 6호 파고다","서울특별시 서초구 강남대로 419, 파고다 12~18층 (서초동)","06614","원진성형외과의원","2026-01-23 02:13:20","U","2026-01-25 02:40:00","의원","202244.58332104","444183.247963925","의원","19","9","9","3479.82","114 113 108","성형외과, 이비인후과, 피부과","","","","0","0","","","0","",
"540","의원","01_01_02_P","3060000","PHMA120133060034041100014","2013-07-09","","01","영업/정상","13","영업중","","","","","02-3422-1911","","131-868","서울특별시 중랑구 신내동 418번지 6호","서울특별시 중랑구 용마산로 622 (신내동)","02058","서울신내의원","2026-01-23 03:13:14","U","2026-01-25 02:40:00","의원","208864.518879894","456011.793231632","의원","4","4","24","709.73","101 102 105 111","내과, 신경과, 정형외과, 소아청소년과","","","","0","0","","","0","",
"541","의원","01_01_02_P","3210000","PHMA120083210034041100056","2008-04-25","","01","영업/정상","13","영업중","","","","","3446-1110","","","서울특별시 서초구 잠원동 19-8 임이석 테마피부과","서울특별시 서초구 나루터로 78, 임이석 테마피부과 B2,B1,1,2,3,5층 (잠원동)","06526","임이석테마피부과의원","2026-01-23 01:43:21","U","2026-01-25 02:40:00","의원","201546.961369114","445915.450701311","의원","10","0","0","1345.8","114","피부과","","","","0","0","","","0","",
