사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
세븐일레븐도봉방학점,2025-05-26,203529.640536144,462991.016722401,2026-05-03 22:35:42,I,03,폐업,2025-05-26 10:44:52,,2022-02-08,,서울특별시 도봉구 방학동 ***-**,PHMG120223090033047000039,3090000,"서울특별시 도봉구 도당로**길 **, *층 (방학동)",01352,03,폐업,,,02-956-7050,
씨유 정릉꿈에그린점,,200889.298790497,455475.643504795,2026-05-03 22:36:33,I,13,영업중,2024-06-03 13:16:36,,2024-06-03,,서울특별시 성북구 정릉동 **** 정릉꿈에그린,PHMG120243070034047000035,3070000,"서울특별시 성북구 아리랑로**가길 **, 상가동동 ***호 (정릉동, 정릉꿈에그린)",02820,01,영업/정상,,,,
조양의료기,2010-09-10,186164.382746037,449549.980931822,2026-05-03 22:34:07,I,03,폐업,2012-05-01 11:01:24,,2010-03-30,157-869,서울특별시 강서구 화곡동 **번지 **호 *통 *반,PHMG120103070034047000012,3070000,서울특별시 강서구 화곡로**가길 ** (화곡동),,03,폐업,,,,
세븐일레븐 도봉안방학길점,2019-10-15,202835.75619733,462837.043709912,2026-05-03 22:34:38,I,03,폐업,2019-10-15 17:16:52,,2014-10-29,132-838,서울특별시 도봉구 방학동 ***번지 **호,PHMG120143090033047000041,3090000,"서울특별시 도봉구 시루봉로**길 **, *층 (방학동)",01314,03,폐업,,,02-955-7340,
주식회사 주은메디텍,2011-03-23,202068.46994215,453771.009759745,2026-05-03 22:34:12,I,03,폐업,2011-03-23 21:02:15,,2010-10-04,136-073,서울특별시 성북구 안암동*가 ***번지 *호 에스엠오피스텔  B***호,PHMG120103070034047000033,3070000,"서울특별시 성북구 인촌로 **, B***호 (안암동*가,에스엠오피스텔)",,03,폐업,,,02-478-0268,
신메디칼,2012-01-10,201292.916059559,454148.977822425,2026-05-03 22:33:53,I,03,폐업,2012-01-27 16:55:33,,2008-08-29,136-045,서울특별시 성북구 삼선동*가 ***번지 *호 ***호,PHMG120083070034047000032,3070000,"서울특별시 성북구 보문로 *** (삼선동*가,***호)",,03,폐업,,,,
C&C 콘택트,2019-05-15,202864.325504679,455764.576819093,2026-05-03 22:35:10,I,03,폐업,2019-05-15 13:05:04,,2016-09-19,,서울특별시 성북구 하월곡동 **번지 ***호 지하 ***호,PHMG120163070034047000048,3070000,"서울특별시 성북구 화랑로*길 **, ***호 (하월곡동, 지하)",02739,03,폐업,,,02-909-0585,
Acrotec ews,2015-06-12,203585.98432128,454902.907206181,2026-05-03 22:34:22,I,03,폐업,2015-06-12 16:07:48,,2011-02-24,136-789,서울특별시 성북구 월곡*동 ***번지 샹그레빌아파트 상가 ***,PHMG120113070034047000013,3070000,"서울특별시 성북구 회기로*길 *** (하월곡동,샹그레빌아파트 상가 ***)",,03,폐업,,,22992508,
동서과학,2013-03-22,205506.809253257,456812.131911264,2026-05-03 22:33:49,I,03,폐업,2020-12-04 15:49:17,,2007-11-05,,서울특별시 성북구 석관동 ***-**,PHMG120073070034047000018,3070000,"서울특별시 성북구 화랑로**길 **-**, ***호 (석관동)",02781,03,폐업,,,,
스타덴탈2,2017-01-03,203649.811269449,455662.299341418,2026-05-03 22:34:32,I,15,전출,2017-01-04 16:44:02,,2012-08-08,136-130,서울특별시 성북구 하월곡동 ***번지 갑을명가 B***,PHMG120123070034047000044,3070000,서울특별시 성북구 화랑로**길 ** (하월곡동),02751,05,제외/삭제/전출,,,1566-2360,
(주)그린케어도봉지점,2023-10-01,204039.506718445,463124.163587963,2026-05-03 22:34:27,I,03,폐업,2023-10-02 11:57:54,,2012-08-01,,서울특별시 도봉구 도봉동 ***번지 *호 *층,PHMG120123090033047000013,3090000,"서울특별시 도봉구 마들로 ***-*, *층 (도봉동)",01330,03,폐업,,,,
한빛나노의료기정릉지점,2010-07-08,200702.732547431,456274.171487725,2026-05-03 22:33:53,I,03,폐업,2020-12-02 17:04:32,,2008-07-17,,서울특별시 성북구 정릉동 ***-*,PHMG120083070034047000029,3070000,"서울특별시 성북구 보국문로**길 **, *층 (정릉동)",02709,03,폐업,,,02-917-9177,
주식회사 르컴퍼니,,200833.860271757,456693.362273013,2026-05-03 22:36:22,I,13,영업중,2025-06-18 13:56:15,,2023-04-28,,서울특별시 성북구 정릉동 ***-** 태극빌딩,PHMG120233070034047000044,3070000,"서울특별시 성북구 보국문로**길 **, 태극빌딩 *층 (정릉동)",02717,01,영업/정상,,,,
ALLMART(올마트),2022-01-04,203548.917107191,459358.517296538,2026-05-03 22:34:45,I,03,폐업,2022-01-04 11:20:53,,2015-06-26,132-916,서울특별시 도봉구 창동 ***번지,PHMG120153090033047000044,3090000,"서울특별시 도봉구 덕릉로**길 **, *층 (창동)",01479,03,폐업,,,60840064,
(주)에이치지엘,2015-08-17,202920.22383733,455722.708100545,2026-05-03 22:33:44,I,24,직권폐업,2015-08-19 10:11:49,,2005-11-16,136-130,서울특별시 성북구 하월곡동 **번지 ****호,PHMG120053070034047000015,3070000,서울특별시 성북구 오패산로*길 ** (하월곡동),02740,04,취소/말소/만료/정지/중지,,,02-941-6668,
고려수지침 창동지회 / 갈등관리연구소,2014-11-14,203245.088377564,460744.135184416,2026-05-03 22:34:00,I,03,폐업,2014-12-02 10:21:49,,2009-09-17,132-924,서울특별시 도봉구 창*동 ***번지 ***호,PHMG120093090033047000029,3090000,서울특별시 도봉구 도봉로***길 ** (창동),,03,폐업,,,,
디자인 마음,2020-12-30,201951.992280451,455993.808805952,2026-05-03 22:35:44,I,03,폐업,2020-12-30 17:04:07,,2019-11-18,,서울특별시 성북구 길음동 ****번지 길음뉴타운,PHMG120193070034047000051,3070000,"서울특별시 성북구 길음로 **, ***동 ***호 (길음동, 길음뉴타운)",02725,03,폐업,,,,
태림메디칼,2010-04-01,203999.995387086,461267.707968169,2026-05-03 22:33:56,I,03,폐업,2010-04-01 17:01:14,,2009-02-19,132-906,서울특별시 도봉구 창*동 ***번지 *호 *층,PHMG120093090033047000003,3090000,,,03,폐업,,,,
메디로프,2024-07-02,202731.916358231,454949.127054968,2026-05-03 22:36:21,I,03,폐업,2024-07-03 09:17:49,,2023-02-02,,서울특별시 성북구 종암동 *** 종암*차 아이파크,PHMG120233070034047000022,3070000,"서울특별시 성북구 종암로*길 **, ***동 ***호 (종암동, 종암*차 아이파크)",02810,03,폐업,,,,
웅진코웨이(주)동선지국,2012-12-24,200841.726990037,454721.505180141,2026-05-03 22:34:33,I,03,폐업,2012-12-24 14:56:34,,2012-09-18,136-753,서울특별시 성북구 돈암*동 ***번지 *호 한진스포츠센타 *층,PHMG120123070034047000053,3070000,"서울특별시 성북구 성북로*길 ** (돈암동, ***-* 한진스포츠센타 *층)",,03,폐업,,,,
프라임메디칼,2012-04-03,203417.361504694,463200.532088988,2026-05-03 22:34:10,I,03,폐업,2012-04-03 15:56:43,,2010-11-15,132-837,서울특별시 도봉구 방학*동 ***번지 *호 *층 좌측,PHMG120103090033047000037,3090000,"서울특별시 도봉구 시루봉로**길 *, *층 (방학동)",,03,폐업,,,,
에스앤제이,2018-05-08,203867.511201296,463344.662587402,2026-05-03 22:34:52,I,03,폐업,2018-09-10 10:23:35,,2016-09-12,,서울특별시 도봉구 도봉동 ***번지 *호,PHMG120163090033047000043,3090000,"서울특별시 도봉구 도봉로***가길 **, 지층 (도봉동)",01328,03,폐업,,,,
건일바이오,,203206.994912461,459530.124636767,2026-05-03 22:35:48,I,15,전출,2023-06-13 11:50:03,,2020-12-04,,서울특별시 도봉구 창동 ***-***,PHMG120223090033047000115,3090000,"서울특별시 도봉구 덕릉로**길 *, *층 (창동)",01471,05,제외/삭제/전출,,,02-907-8879,
(주)엠디엠엠케이티,2012-04-18,201172.544986274,453872.349815741,2026-05-03 22:34:02,I,03,폐업,2012-04-18 15:53:55,,2009-09-29,136-043,서울특별시 성북구 삼선동*가 **번지 *호 *층,PHMG120093070034047000048,3070000,"서울특별시 성북구 보문로**길 ** (삼선동*가,*층)",,03,폐업,,,050-2200-0034,
광스라이프,,202552.06293165,462071.049647988,2026-05-03 22:36:04,I,13,영업중,2024-10-11 11:36:17,,2024-10-11,,서울특별시 도봉구 방학동 *** 신동아*단지아파트 **동 ****호,PHMG120243090033047000049,3090000,"서울특별시 도봉구 방학로 ***, **동 ****호 (방학동, 신동아*단지아파트)",01382,01,영업/정상,,,,
(주)영후시스,2011-09-21,201548.495615664,455659.81785175,2026-05-03 22:34:26,I,03,폐업,2011-11-02 14:43:29,,2011-08-02,136-100,서울특별시 성북구 정릉동 ****번지 길음뉴타운**단지 라온유아파트상가 B***호,PHMG120113070034047000044,3070000,"서울특별시 성북구 정릉로 *** (정릉동,길음뉴타운**단지 라온유아파트상가 B***호)",,03,폐업,,,,
우성탑덴탈,2017-04-30,201604.910383331,455464.850916551,2026-05-03 22:34:30,I,03,폐업,2017-05-10 11:04:47,,2012-03-28,136-857,서울특별시 성북구 정릉*동 **번지 ***호 지층,PHMG120123070034047000015,3070000,서울특별시 성북구 정릉로**라길 * (정릉동),02816,03,폐업,,,,
하이비타홍,2024-08-05,202073.752572838,456449.070674026,2026-05-03 22:36:02,I,03,폐업,2024-08-05 16:12:11,,2022-01-25,,서울특별시 성북구 길음동 **** 길음동동부센트레빌아파트,PHMG120223070034047000008,3070000,"서울특별시 성북구 숭인로*길 **, ***동 ***호 (길음동, 길음동동부센트레빌아파트)",02726,03,폐업,,,,
서흥메디칼,2015-06-30,201999.497285243,461939.697715952,2026-05-03 22:34:22,I,03,폐업,2015-07-03 13:32:11,,2011-05-30,132-023,서울특별시 도봉구 방학*동 ***번지 전용빌딩 *층,PHMG120113090033047000023,3090000,"서울특별시 도봉구 해등로**길 **, *층 (방학동)",,03,폐업,,,,
제이멕코이,2010-02-08,202480.863291217,461781.424512879,2026-05-03 22:33:55,I,03,폐업,2010-02-08 16:31:27,,2008-11-18,132-749,서울특별시 도봉구 쌍문동 **번지 성원아파트 상가 **동 B* **호,PHMG120083090033047000028,3090000,,,03,폐업,,,,
해성의료기,,203212.619958841,455674.995008109,2026-05-03 22:36:31,I,15,전출,2024-10-17 16:01:53,,2023-06-01,,서울특별시 성북구 하월곡동 **-** 동진빌딩,PHMG120233070034047000116,3070000,"서울특별시 성북구 오패산로 **, 동진빌딩 지하층 *호 (하월곡동)",02740,05,제외/삭제/전출,,,,140.3
GT바이오,2014-09-04,203086.70715405,456529.732145143,2026-05-03 22:34:37,I,03,폐업,2014-09-04 12:54:53,,2013-03-18,136-871,서울특별시 성북구 월곡*동 **번지 ***호 *층,PHMG120133070034047000017,3070000,"서울특별시 성북구 오패산로 **-*, *층 (하월곡동)",,03,폐업,,,,
지명,2013-08-05,202153.432201415,455880.685549829,2026-05-03 22:34:32,I,03,폐업,2013-08-05 16:15:04,,2012-07-24,136-801,서울특별시 성북구 길음*동 ****번지 **호 길빌딩 ***,PHMG120123070034047000041,3070000,서울특별시 성북구 동소문로 ***-** (길음동),,03,폐업,,,,
우리환경시스템,,203531.458110984,461213.989556874,2026-05-03 22:35:19,I,13,영업중,2020-04-23 13:43:59,,2020-04-22,,서울특별시 도봉구 창동 ***번지 *호 종합상가동 지하*층,PHMG120203090033047000013,3090000,"서울특별시 도봉구 해등로 ***, 종합상가동 지하*층 (창동)",01427,01,영업/정상,,,,
가인메디컬,,204397.004135761,461175.40204195,2026-05-03 22:35:02,I,15,전출,2020-10-23 13:08:12,,2015-02-12,,서울특별시 도봉구 창동 **번지 *호 세정빌딩 *층,PHMG120183090033047000027,3090000,"서울특별시 도봉구 노해로**길 **, 세정빌딩 *층 (창동)",01414,05,제외/삭제/전출,,,,
(주)엠엔에스메디텍,2014-06-26,203941.399870546,456171.049452881,2026-05-03 22:34:28,I,03,폐업,2014-06-26 17:04:18,,2012-02-02,136-120,서울특별시 성북구 상월곡동 동아에코빌 아파트 제상가동 *층 ***호,PHMG120123070034047000006,3070000,서울특별시 성북구 장월로*길 ** (상월곡동),,03,폐업,,,,
서울마켓,2025-12-29,200416.258471627,454164.712174976,2026-05-03 22:36:37,I,03,폐업,2025-12-29 16:40:22,,2025-02-05,,,PHMG120253070034047000013,3070000,"서울특별시 성북구 성북로*길  *-* , A동 ***호",02834,03,폐업,,,,
엘마트,,202834.277755281,462194.074212594,2026-05-03 22:35:55,I,13,영업중,2023-03-03 15:31:16,,2023-03-03,,서울특별시 도봉구 방학동 ***-* 지하*층,PHMG120233090033047000016,3090000,"서울특별시 도봉구 방학로 ***, 지하*층 (방학동)",01384,01,영업/정상,,,02-998-0611,
월드싸이언스,2021-01-19,203207.625254256,460455.837628654,2026-05-03 22:34:07,I,24,직권폐업,2021-01-19 16:08:12,,2010-06-22,,서울특별시 도봉구 창동 ***번지 **호,PHMG120103090033047000019,3090000,"서울특별시 도봉구 도봉로***길 **, ***호 (창동, 청마빌딩)",01455,04,취소/말소/만료/정지/중지,,,,
에치와이 장위점,2025-07-02,204183.413289522,456991.488187045,2026-05-03 22:36:12,I,03,폐업,2025-07-03 10:22:47,,2022-03-25,,서울특별시 성북구 장위동 ***-*** 승경빌딩,PHMG120223070034047000111,3070000,"서울특별시 성북구 장월로 ***, 승경빌딩 (장위동)",02756,03,폐업,,,02-916-7334,
중기아울렛,2020-01-22,201297.061240598,454428.857552394,2026-05-03 22:35:41,I,03,폐업,2020-01-22 17:21:39,,2018-08-01,,서울특별시 성북구 동소문동*가 **번지 *호 강윤빌딩,PHMG120193070034047000032,3070000,"서울특별시 성북구 동소문로 **, 강윤빌딩 지층,*층 (동소문동*가)",02846,03,폐업,,,02-924-2264,30.49
(주)기린글로비즈,,204404.539921836,456054.064326025,2026-05-03 22:36:22,I,13,영업중,2023-03-27 15:43:46,,2023-03-24,,서울특별시 성북구 석관동 ***-***,PHMG120233070034047000037,3070000,서울특별시 성북구 화랑로**길 **-**(석관동),02791,01,영업/정상,,,,
지에스(GS)25 도봉중앙점,2025-06-30,203256.066306557,461035.020717897,2026-05-03 22:35:49,I,03,폐업,2025-06-30 14:32:05,,2022-07-18,,서울특별시 도봉구 창동 ***-** 리솜하우스,PHMG120223090033047000135,3090000,"서울특별시 도봉구 노해로**길 *, 지층 ***호 (창동, 리솜하우스)",01428,03,폐업,,,,
가현테크,,204172.527806715,463449.540298026,2026-05-03 22:35:10,I,15,전출,2024-10-07 09:47:14,,2019-06-10,,서울특별시 도봉구 도봉동 ***번지 서원아파트,PHMG120193090033047000022,3090000,"서울특별시 도봉구 마들로 ***-*, 서원아파트 상가동 지하층 B**-*호 (도봉동)",01324,05,제외/삭제/전출,,,,
블루클럽,2021-11-26,202029.981799661,455605.716911266,2026-05-03 22:35:53,I,03,폐업,2021-11-30 15:08:12,,2021-04-06,,서울특별시 성북구 길음동 **** 삼부아파트,PHMG120213070034047000021,3070000,"서울특별시 성북구 동소문로 ***, ***동 ***호 (길음동, 삼부아파트)",02735,03,폐업,,,02-941-9561,
아이리쉬,2019-12-10,202834.471831245,460498.308225358,2026-05-03 22:35:02,I,03,폐업,2019-12-10 10:04:40,,2018-11-02,,서울특별시 도봉구 쌍문동 **번지 **호 스마트타운 *층 ***호,PHMG120183090033047000028,3090000,"서울특별시 도봉구 도봉로***길 *, *층 ***호 (쌍문동, 스마트타운)",01447,03,폐업,,,02-3492-9305,
누가페 성신여대점,2025-07-14,201063.426103978,454397.348456493,2026-05-03 22:36:17,I,03,폐업,2025-07-15 15:46:56,,2017-10-18,,서울특별시 성북구 동소문동*가 *** 성심빌딩,PHMG120223070034047000216,3070000,"서울특별시 성북구 동소문로 **-*, 성심빌딩 *층 (동소문동*가)",02832,03,폐업,,,02-744-1423,
(주)바이온라이프사이언스,,199831.089325175,456620.790711659,2026-05-03 22:34:43,I,15,전출,2018-03-19 17:29:03,,2014-09-12,136-101,서울특별시 성북구 정릉동 ***번지 **호,PHMG120143070034047000039,3070000,"서울특별시 성북구 정릉로 **, *층 ***호 (정릉동, 국민대학교 창업보육센터 (*동, 체육관))",02707,05,제외/삭제/전출,,,,
올웨이즈늘,2022-04-07,204629.736121071,456341.359410406,2026-05-03 22:35:59,I,03,폐업,2022-04-07 14:14:02,,2021-05-20,,서울특별시 성북구 장위동 **-*** 성북벤처창업지원센터,PHMG120213070034047000081,3070000,"서울특별시 성북구 화랑로 ***, 성북벤처창업지원센터 B***호 (장위동)",02772,03,폐업,,,,
신성보청기,2012-08-30,200503.350103623,453963.213362937,2026-05-03 22:34:29,I,03,폐업,2012-08-31 09:57:29,,2012-03-20,136-041,서울특별시 성북구 삼선동*가 **번지 *호 *층,PHMG120123070034047000012,3070000,서울특별시 성북구 삼선교로 *-* (삼선동*가),,03,폐업,,,,
라이프스캐너,,203276.556278046,454398.15190155,2026-05-03 22:35:53,I,13,영업중,2021-04-29 16:12:20,,2021-04-29,,서울특별시 성북구 종암동 **-**,PHMG120213070034047000025,3070000,"서울특별시 성북구 회기로 *-**, ***호 (종암동)",02796,01,영업/정상,,,,
서우메디칼,2012-10-12,203620.081171162,462592.640068056,2026-05-03 22:34:25,I,03,폐업,2012-10-12 09:42:40,,2011-10-24,132-853,서울특별시 도봉구 방학*동 ***번지 **호 ***호,PHMG120113090033047000051,3090000,"서울특별시 도봉구 도봉로***나길 **, ***호 (방학동)",,03,폐업,,,,
(주)리치바이오,,203590.625560677,461829.3815553,2026-05-03 22:36:02,I,13,영업중,2026-02-25 17:37:01,,2024-06-24,,서울특별시 도봉구 창동 ***-* 창동리더스빌딩,PHMG120243090033047000023,3090000,"서울특별시 도봉구 도봉로***가길 *, 창동리더스빌딩 ***-*호 (창동)",01401,01,영업/정상,,,02-991-0097,
지에스(GS)25 성북구청점,,201420.68054445,454078.394536241,2026-05-03 22:36:14,I,13,영업중,2023-10-06 16:48:32,,2022-06-30,,서울특별시 성북구 삼선동*가 ***,PHMG120223070034047000156,3070000,"서울특별시 성북구 보문로 ***, *층 (삼선동*가)",02848,01,영업/정상,,,,
(주)비지에프리테일 고대민주광장점,2015-06-30,202750.039610193,453807.608611233,2026-05-03 22:34:47,I,03,폐업,2015-06-30 17:24:13,,2014-11-07,136-075,서울특별시 성북구 안암동*가 **번지 (인촌로*빌딩지하*층),PHMG120143070034047000078,3070000,"서울특별시 성북구 인촌로 *** (안암동*가, 인촌로*빌딩지하*층)",,03,폐업,,,02-925-1110,
펄스 젬,2011-04-19,204348.91,461195.825,2026-05-03 22:33:54,I,03,폐업,2011-05-19 09:33:17,,2008-04-01,132-898,서울특별시 도봉구 창*동 **번지 *호 영진빌딩 ***호,PHMG120083090033047000011,3090000,,,03,폐업,,,,
(주)엠펠,2025-02-28,202466.801084521,456227.571720914,2026-05-03 22:35:35,I,03,폐업,2025-03-04 11:22:37,,2018-06-25,,서울특별시 성북구 길음동 **번지 *호 현대백화점미아점,PHMG120183070034047000046,3070000,"서울특별시 성북구 동소문로 ***, 현대백화점미아점 *층 (길음동)",02730,03,폐업,,,,
파로스메디칼,2010-02-19,203078.937017511,454628.821819647,2026-05-03 22:33:45,I,03,폐업,2020-12-08 14:44:40,,2006-02-23,,서울특별시 성북구 종암동 **-**,PHMG120063070034047000001,3070000,"서울특별시 성북구 종암로 **, *층 (종암동)",02811,03,폐업,,,02-928-4736,
아이엠어굿맨,,201204.864609489,456506.401907974,2026-05-03 22:35:40,I,15,전출,2022-03-07 09:13:53,,2019-03-19,,서울특별시 성북구 정릉동 ***번지 **호,PHMG120193070034047000017,3070000,"서울특별시 성북구 서경로 **, ***호 (정릉동)",02713,05,제외/삭제/전출,,,,
(주)온메디칼,,203663.004911194,461936.196335302,2026-05-03 22:36:06,I,13,영업중,2025-01-03 16:46:23,,2021-01-19,,서울특별시 도봉구 창동 ***-**,PHMG120253090033047000002,3090000,"서울특별시 도봉구 도봉로***길 **, ***동 ****호 (창동)",01397,01,영업/정상,,,,
씨제이올리브영(주)길음점,,201973.88683884,455713.244570106,2026-05-03 22:34:32,I,13,영업중,2025-06-18 16:29:05,,2012-08-06,,서울특별시 성북구 길음동 ***-* 길음역롯데캐슬트윈골드아파트,PHMG120123070034047000043,3070000,"서울특별시 성북구 길음로 **, ***호 (길음동, 길음역롯데캐슬트윈골드아파트)",02722,01,영업/정상,,,02-918-3990,
(주)엔터윈,2010-07-22,202942.995903605,462849.68925632,2026-05-03 22:34:07,I,03,폐업,2010-07-22 16:48:31,,2010-07-21,132-838,서울특별시 도봉구 방학*동 ***번지 **호 *층,PHMG120103090033047000022,3090000,,,03,폐업,,,,
제우시스,2021-01-19,203092.263837285,462698.357509918,2026-05-03 22:34:52,I,24,직권폐업,2021-01-19 16:10:35,,2016-08-31,,서울특별시 도봉구 방학동 ***번지 **호,PHMG120163090033047000041,3090000,"서울특별시 도봉구 도당로**길 **, *층 (방학동)",01355,04,취소/말소/만료/정지/중지,,,,
아이피엠코리아,2023-10-17,202124.620401097,453128.633791705,2026-05-03 22:35:48,I,03,폐업,2023-10-17 17:49:56,,2019-07-25,,서울특별시 성북구 안암동*가 **-** 영락빌딩,PHMG120203070034047000059,3070000,"서울특별시 성북구 안암로*길 **, 영락빌딩 지하*층 (안암동*가)",02857,03,폐업,,,02-2265-0625,
스타덴탈,2013-03-20,203649.811269449,455662.299341418,2026-05-03 22:34:31,I,03,폐업,2013-03-20 17:15:58,,2012-05-16,136-130,서울특별시 성북구 하월곡동 ***번지  갑을명가 B***,PHMG120123070034047000028,3070000,"서울특별시 성북구 화랑로**길 ** (하월곡동,갑을명가 B***)",,03,폐업,,,,
벨톤보청기창동지사,2013-06-20,204041.007303493,461156.331832275,2026-05-03 22:34:19,I,03,폐업,2013-06-20 17:31:25,,2011-04-14,132-903,서울특별시 도봉구 창*동 **번지 **호 *층,PHMG120113090033047000013,3090000,"서울특별시 도봉구 노해로**길 **, *층 (창동)",,03,폐업,,,,
롯데슈퍼 창동2점,2023-12-28,203773.673252483,461466.704755988,2026-05-03 22:35:46,I,03,폐업,2023-12-28 15:33:09,,2022-02-14,,서울특별시 도봉구 창동 ***-*,PHMG120223090033047000070,3090000,"서울특별시 도봉구 해등로**길 **, A동 *층 (창동)",01400,03,폐업,,,02-907-5689,
유민의료기,2013-05-13,202466.119176743,460394.329853007,2026-05-03 22:34:00,I,03,폐업,2013-05-13 16:57:56,,2009-09-15,132-703,서울특별시 도봉구 쌍문*동 ***번지 *호 한일병원내 *층,PHMG120093090033047000028,3090000,"서울특별시 도봉구 우이천로 ***, *층 (쌍문동, 한일병원)",,03,폐업,,,02-3672-2191,27.38
모바일퀸즈,2023-06-27,203212.619958841,455674.995008109,2026-05-03 22:35:48,I,03,폐업,2023-06-27 13:40:25,,2020-11-26,,서울특별시 성북구 하월곡동 **-** 동신빌딩,PHMG120203070034047000064,3070000,"서울특별시 성북구 오패산로 **, 동신빌딩 지하*층 (하월곡동)",02740,03,폐업,,,,
해피소닉 쌍문지점,2013-11-13,203376.005826972,462038.6068658,2026-05-03 22:34:33,I,03,폐업,2013-11-13 11:42:53,,2013-10-18,132-032,서울특별시 도봉구 쌍문*동 ***번지 **호,PHMG120133090033047000046,3090000,서울특별시 도봉구 도봉로***길 ** (쌍문동),,03,폐업,,,,65
몬도,,204303.405,461147.92,2026-05-03 22:35:46,I,13,영업중,2022-02-14 17:47:42,,2022-02-14,,서울특별시 도봉구 창동 *-*,PHMG120223090033047000071,3090000,"서울특별시 도봉구 마들로**가길 **-*, ***호 (창동)",01414,01,영업/정상,,,02-996-1472,
엠에스메드,,203710.534012388,458954.54912126,2026-05-03 22:34:42,I,13,영업중,2015-03-30 08:53:31,,2015-03-26,132-916,서울특별시 도봉구 창동 ***번지,PHMG120153090033047000013,3090000,"서울특별시 도봉구 덕릉로**길 ***-**, ***호 (창동)",01481,01,영업/정상,,,,
JM메디컬,2023-04-25,203875.874891863,463190.652830889,2026-05-03 22:35:57,I,03,폐업,2023-04-25 13:30:38,,2023-04-12,,서울특별시 도봉구 도봉동 ***-** *층,PHMG120233090033047000023,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01329,03,폐업,,,,
지에스25방학우성점,2024-12-05,201849.092906033,461606.576544858,2026-05-03 22:35:41,I,03,폐업,2024-12-05 14:52:41,,2022-02-07,,서울특별시 도봉구 방학동 *** 우성*차아파트,PHMG120223090033047000037,3090000,"서울특별시 도봉구 해등로 ***, 우성*차아파트 ***동 지하층 B**, B**호 (방학동)",01373,03,폐업,,,,
심심출출,2025-04-29,203777.582722166,456973.895561291,2026-05-03 22:36:27,I,03,폐업,2025-04-29 11:06:22,,2023-08-18,,서울특별시 성북구 장위동 ***-** 다솜하우스,PHMG120233070034047000083,3070000,"서울특별시 성북구 장위로**길 **-*, A동 ***호 (장위동, 다솜하우스)",02755,03,폐업,,,,
C SPACE 성신여대역점,2022-08-01,201524.25234019,454675.680802627,2026-05-03 22:35:58,I,03,폐업,2022-08-03 11:45:43,,2021-05-17,,서울특별시 성북구 동선동*가 *** 지안빌딩,PHMG120213070034047000077,3070000,"서울특별시 성북구 동소문로**길 *-**, 지안빌딩 *층 (동선동*가)",02829,03,폐업,,,,
이랑바이오,,202990.521732934,462666.234021168,2026-05-03 22:35:17,I,15,전출,2021-03-11 14:58:36,,2020-01-02,,서울특별시 도봉구 방학동 ***번지 *호,PHMG120203090033047000001,3090000,"서울특별시 도봉구 도당로**길 **, *층 (방학동)",01355,05,제외/삭제/전출,,,,
제이에스메디칼,,203984.137173444,461008.914009807,2026-05-03 22:36:06,I,13,영업중,2025-01-02 16:23:40,,2025-01-02,,서울특별시 도봉구 창동 *** 신원리베르텔,PHMG120253090033047000001,3090000,"서울특별시 도봉구 노해로 ***, 신원리베르텔 ****호 (창동)",01405,01,영업/정상,,,,
주식회사 와우메디칼,,204047.061280934,463161.37232274,2026-05-03 22:34:36,I,15,전출,2022-01-11 08:55:04,,2014-05-08,,서울특별시 도봉구 도봉동 ***번지 *호 *층,PHMG120143090033047000014,3090000,"서울특별시 도봉구 마들로 ***, *층 (도봉동)",01330,05,제외/삭제/전출,,,,
S&J상사,2022-12-09,202726.209147503,455971.118719055,2026-05-03 22:34:51,I,03,폐업,2022-12-16 11:24:53,,2015-01-02,136-130,서울특별시 성북구 하월곡동 **번지 ***호 *층,PHMG120153070034047000002,3070000,"서울특별시 성북구 종암로 ***, *층 (하월곡동)",02739,03,폐업,,,070-7405-8530,
케이. 투. 팜,2015-01-13,203492.110034429,459548.102640663,2026-05-03 22:34:36,I,03,폐업,2015-05-21 11:36:52,,2014-06-16,132-917,서울특별시 도봉구 창동 ***번지 *호,PHMG120143090033047000017,3090000,서울특별시 도봉구 덕릉로**길 ** (창동),,03,폐업,,,,
주식회사 싸이랩코리아,,204436.252590165,456082.023162489,2026-05-03 22:34:30,I,13,영업중,2018-09-18 17:04:21,,2012-04-20,,서울특별시 성북구 석관동 ***번지 **호,PHMG120123070034047000022,3070000,"서울특별시 성북구 화랑로**길 **-**, *층 (석관동)",02791,01,영업/정상,,,02-969-9217,
세븐일레븐창동우성점,2018-06-25,203435.070010822,459881.110133122,2026-05-03 22:34:44,I,03,폐업,2018-06-26 09:22:39,,2015-04-28,132-919,서울특별시 도봉구 창동 ***번지 **호,PHMG120153090033047000028,3090000,"서울특별시 도봉구 덕릉로**길 **, *층 (창동)",01464,03,폐업,,,070-4105-0501,
지엠바이오,2011-03-14,203877.316994433,462960.615197443,2026-05-03 22:33:57,I,03,폐업,2011-03-14 17:38:46,,2009-02-26,132-854,서울특별시 도봉구 방학*동 ***번지 *호 현대렉시온오피스텔 ***호,PHMG120093090033047000006,3090000,,,03,폐업,,,,
